route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100210,13213,562555976,"Downtown Seattle N Beacon Hill","LOCAL",1,7214632,10036009,0,101,1,1
100210,13213,562555986,"Downtown Seattle N Beacon Hill","LOCAL",1,7214600,10036009,0,101,1,1
100210,13213,562555996,"Downtown Seattle N Beacon Hill","LOCAL",1,7214592,10036009,0,101,1,1
100210,13213,562556006,"Downtown Seattle N Beacon Hill","LOCAL",1,7214608,10036009,0,101,1,1
100210,13213,562556016,"Downtown Seattle N Beacon Hill","LOCAL",1,7214647,10036009,0,101,1,1
100210,13213,562556026,"Downtown Seattle N Beacon Hill","LOCAL",1,7214603,10036009,0,101,1,1
100210,13213,562556036,"Downtown Seattle N Beacon Hill","LOCAL",1,7214611,10036009,0,101,1,1
100210,13213,562556576,"International District Chinatown Station N Beacon Hill","LOCAL",1,7214647,10036012,0,101,1,1
100210,13213,562556646,"International District Chinatown Station N Beacon Hill","LOCAL",1,7214600,10036012,0,101,1,1
100264,14320,562560876,"U-District Station Eastlake","LOCAL",0,7216306,11070016,0,101,1,1
100264,14320,562560906,"U-District Station Eastlake","LOCAL",0,7216303,11070016,0,101,1,1
100264,14320,562560916,"U-District Station Eastlake","LOCAL",0,7216304,11070016,0,101,1,1
100264,14320,562560926,"U-District Station Eastlake","LOCAL",0,7216302,11070016,0,101,1,1
100264,14320,562561526,"U-District Station Eastlake","LOCAL",0,7216300,11070016,0,101,1,1
100210,13213,562561536,"International District Chinatown Station N Beacon Hill","LOCAL",1,7214603,10036012,0,101,1,1
100002,13213,562561576,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562561586,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561596,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562561606,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561616,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561626,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561636,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561646,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561656,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561666,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561676,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561686,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561696,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561706,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561726,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562561736,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562561746,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562561756,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561766,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562561776,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562561786,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562561796,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562561806,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562561816,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562561826,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562561836,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562561846,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561856,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562561866,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561876,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561886,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561896,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561906,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561916,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561926,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561936,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561946,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561956,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561966,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562561976,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562561986,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562561996,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562562006,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562016,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562026,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562562036,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562562046,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562562056,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562066,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562076,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562086,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562096,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562562106,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562116,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562126,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562136,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562146,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562156,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562166,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562176,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562562186,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562196,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562562206,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562562216,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562226,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562236,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562562246,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562562256,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562266,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562562276,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562562286,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562296,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562306,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562562316,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562562326,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100264,14320,562562426,"U-District Station Eastlake","LOCAL",0,7216307,11070016,0,101,1,1
100001,13213,562565896,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562565936,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100001,13213,562565976,"Downtown Seattle","LOCAL",1,7214649,20001002,0,101,1,1
100001,13213,562566016,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100001,13213,562566056,"Downtown Seattle","LOCAL",1,7214649,20001002,0,101,1,1
100001,13213,562566106,"Downtown Seattle","LOCAL",1,7214606,20001002,0,101,1,1
100001,13213,562566336,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562566356,"Downtown Seattle","LOCAL",1,7214604,20001002,0,101,1,1
100001,13213,562566406,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100001,13213,562566616,"Downtown Seattle","LOCAL",1,7214604,20001002,0,101,1,1
100001,13213,562566706,"Downtown Seattle","LOCAL",1,7214606,20001002,0,101,1,1
100001,13213,562566766,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562566886,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562566936,"Downtown Seattle","LOCAL",1,7214606,20001002,0,101,1,1
100001,13213,562567016,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562567046,"Downtown Seattle","LOCAL",1,7214649,20001002,0,101,1,1
100001,13213,562567086,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100001,13213,562567116,"Downtown Seattle","LOCAL",1,7214604,20001002,0,101,1,1
100001,13213,562567236,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100001,13213,562567316,"Downtown Seattle","LOCAL",1,7214606,20001002,0,101,1,1
100001,13213,562567326,"Downtown Seattle","LOCAL",1,7214649,20001002,0,101,1,1
100001,13213,562567376,"Downtown Seattle","LOCAL",1,7214607,20001002,0,101,1,1
100001,13213,562567396,"Downtown Seattle","LOCAL",1,7214605,20001002,0,101,1,1
100039,13213,562567436,"Downtown Seattle Via 3rd Ave","LOCAL",1,7214605,10014007,0,101,1,1
100219,13213,562567476,"Downtown Seattle","LOCAL",0,7214585,21004022,0,101,1,1
100223,13213,562569356,"To Route 43 Via Broadway","LOCAL",0,7214564,11043005,0,101,1,1
100223,13213,562569666,"To Route 43 Via Broadway","LOCAL",0,7214646,11043005,0,101,1,1
100223,13213,562569956,"To Route 43 Via Broadway","LOCAL",0,7214598,11043005,0,101,1,1
100224,13213,562570056,"University Of Washington Medical Center Wallingford","LOCAL",1,7214597,20044006,0,101,1,1
100224,13213,562570096,"University District","LOCAL",1,7214646,20044003,0,101,1,1
100223,13213,562570286,"To Route 43 Via Broadway","LOCAL",0,7214640,11043005,0,101,1,1
100224,13213,562570306,"University Of Washington Medical Center Wallingford","LOCAL",1,7214598,20044006,0,101,1,1
100224,13213,562570676,"University Of Washington Medical Center Wallingford","LOCAL",1,7214564,20044006,0,101,1,1
100002,13213,562577126,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577136,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577146,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577156,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577166,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577176,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577186,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577196,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577206,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577216,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577226,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562577236,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562577246,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562577256,"Downtown Seattle","LOCAL",1,7214565,20010003,0,101,1,1
100002,13213,562577266,"Downtown Seattle","LOCAL",1,7214639,20010003,0,101,1,1
100002,13213,562577276,"Downtown Seattle","LOCAL",1,7214591,20010003,0,101,1,1
100002,13213,562577286,"Downtown Seattle","LOCAL",1,7214566,20010003,0,101,1,1
100002,13213,562577296,"Downtown Seattle","LOCAL",1,7214650,20010003,0,101,1,1
100002,13213,562577306,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577316,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562577326,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577336,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562577346,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577356,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562577366,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577386,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577396,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562577406,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562577416,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562577426,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100002,13213,562577436,"Capitol Hill Via 15th Ave E","LOCAL",0,7214565,11010002,0,101,1,1
100002,13213,562577446,"Capitol Hill Via 15th Ave E","LOCAL",0,7214639,11010002,0,101,1,1
100002,13213,562577456,"Capitol Hill Via 15th Ave E","LOCAL",0,7214591,11010002,0,101,1,1
100002,13213,562577466,"Capitol Hill Via 15th Ave E","LOCAL",0,7214566,11010002,0,101,1,1
100002,13213,562577476,"Capitol Hill Via 15th Ave E","LOCAL",0,7214650,11010002,0,101,1,1
100210,14523,562588336,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588346,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588356,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588366,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588376,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588386,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588396,"Downtown Seattle N Beacon Hill","LOCAL",1,7214709,10036009,0,101,1,1
100210,14523,562588406,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588416,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588426,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588436,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588446,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588456,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588466,"Downtown Seattle N Beacon Hill","LOCAL",1,7214709,10036009,0,101,1,1
100210,14523,562588476,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588486,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588496,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588506,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588516,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588526,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588536,"Downtown Seattle N Beacon Hill","LOCAL",1,7214709,10036009,0,101,1,1
100210,14523,562588546,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588556,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588566,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588576,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588586,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588596,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588606,"Downtown Seattle N Beacon Hill","LOCAL",1,7214709,10036009,0,101,1,1
100210,14523,562588616,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588626,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588636,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588646,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588656,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588666,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588676,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588686,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588696,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588706,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588716,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588726,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588736,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588746,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588756,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588766,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588776,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588786,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588796,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588806,"Downtown Seattle N Beacon Hill","LOCAL",1,7214708,10036009,0,101,1,1
100210,14523,562588816,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588826,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588836,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588846,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588856,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588866,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588876,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588896,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588906,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588916,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562588926,"Downtown Seattle N Beacon Hill","LOCAL",1,7214718,10036009,0,101,1,1
100210,14523,562588936,"Downtown Seattle N Beacon Hill","LOCAL",1,7214670,10036009,0,101,1,1
100210,14523,562588946,"Downtown Seattle N Beacon Hill","LOCAL",1,7214671,10036009,0,101,1,1
100210,14523,562588956,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100210,14523,562588966,"Downtown Seattle N Beacon Hill","LOCAL",1,7214705,10036009,0,101,1,1
100210,14523,562588976,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100210,14523,562588986,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562589016,"Downtown Seattle N Beacon Hill","LOCAL",1,7214669,10036009,0,101,1,1
100210,14523,562589706,"Downtown Seattle N Beacon Hill","LOCAL",1,7214668,10036009,0,101,1,1
100224,14523,562589906,"Ballard Wallingford","LOCAL",0,7214720,11044004,0,101,1,1
100224,14523,562590036,"Ballard Wallingford","LOCAL",0,7214673,11044004,0,101,1,1
100224,14523,562590076,"Ballard Wallingford","LOCAL",0,7214713,11044007,0,101,1,1
100224,14523,562590136,"Ballard Wallingford","LOCAL",0,7214673,11044004,0,101,1,1
100224,14523,562590176,"Ballard Wallingford","LOCAL",0,7214710,11044004,0,101,1,1
100224,14523,562590216,"Ballard Wallingford","LOCAL",0,7214674,11044004,0,101,1,1
100224,14523,562590346,"Ballard Wallingford","LOCAL",0,7214720,11044004,0,101,1,1
100224,14523,562590356,"Ballard Wallingford","LOCAL",0,7214719,11044004,0,101,1,1
100224,14523,562590366,"Ballard Wallingford","LOCAL",0,7214713,11044004,0,101,1,1
100224,14523,562590376,"Ballard Wallingford","LOCAL",0,7214720,11044004,0,101,1,1
100224,14523,562590386,"Ballard Wallingford","LOCAL",0,7214719,11044004,0,101,1,1
100224,14523,562590396,"Ballard Wallingford","LOCAL",0,7214713,11044004,0,101,1,1
100224,14523,562590506,"Ballard Wallingford","LOCAL",0,7214712,11044004,0,101,1,1
100224,14523,562590516,"Ballard Wallingford","LOCAL",0,7214721,11044004,0,101,1,1
100224,14523,562590596,"University Of Washington Medical Center Wallingford","LOCAL",1,7214711,20044006,0,101,1,1
100224,14523,562590606,"University Of Washington Medical Center Wallingford","LOCAL",1,7214674,20044006,0,101,1,1
100224,14523,562590616,"University Of Washington Medical Center Wallingford","LOCAL",1,7214712,20044006,0,101,1,1
100224,14523,562590626,"University Of Washington Medical Center Wallingford","LOCAL",1,7214673,20044006,0,101,1,1
100224,14523,562590636,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562590646,"University Of Washington Medical Center Wallingford","LOCAL",1,7214674,20044006,0,101,1,1
100224,14523,562590686,"University Of Washington Medical Center Wallingford","LOCAL",1,7214673,20044006,0,101,1,1
100224,14523,562590726,"University Of Washington Medical Center Wallingford","LOCAL",1,7214710,20044006,0,101,1,1
100224,14523,562590936,"University Of Washington Medical Center Wallingford","LOCAL",1,7214719,20044006,0,101,1,1
100224,14523,562590946,"University Of Washington Medical Center Wallingford","LOCAL",1,7214673,20044006,0,101,1,1
100224,14523,562590956,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562590966,"University Of Washington Medical Center Wallingford","LOCAL",1,7214711,20044006,0,101,1,1
100224,14523,562590976,"University Of Washington Medical Center Wallingford","LOCAL",1,7214712,20044006,0,101,1,1
100224,14523,562590986,"University District","LOCAL",1,7214673,20044003,0,101,1,1
100224,14523,562590996,"University Of Washington Medical Center Wallingford","LOCAL",1,7214712,20044006,0,101,1,1
100224,14523,562591006,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562591016,"University Of Washington Medical Center Wallingford","LOCAL",1,7214712,20044006,0,101,1,1
100224,14523,562591026,"University Of Washington Medical Center Wallingford","LOCAL",1,7214721,20044006,0,101,1,1
100224,14523,562591036,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562591046,"University District","LOCAL",1,7214719,20044003,0,101,1,1
100224,14523,562591066,"University Of Washington Medical Center Wallingford","LOCAL",1,7214710,20044006,0,101,1,1
100224,14523,562591086,"University Of Washington Medical Center Wallingford","LOCAL",1,7214719,20044006,0,101,1,1
100224,14523,562591106,"University Of Washington Medical Center Wallingford","LOCAL",1,7214674,20044006,0,101,1,1
100224,14523,562591136,"University Of Washington Medical Center Wallingford","LOCAL",1,7214674,20044006,0,101,1,1
100224,14523,562591146,"University Of Washington Medical Center Wallingford","LOCAL",1,7214720,20044006,0,101,1,1
100224,14523,562591156,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562591176,"University Of Washington Medical Center Wallingford","LOCAL",1,7214719,20044006,0,101,1,1
100224,14523,562591186,"University Of Washington Medical Center Wallingford","LOCAL",1,7214720,20044006,0,101,1,1
100224,14523,562591196,"University Of Washington Medical Center Wallingford","LOCAL",1,7214713,20044006,0,101,1,1
100224,14523,562591216,"University Of Washington Medical Center Wallingford","LOCAL",1,7214719,20044006,0,101,1,1
100224,14523,562591226,"University Of Washington Medical Center Wallingford","LOCAL",1,7214720,20044006,0,101,1,1
100224,14523,562591236,"University Of Washington Medical Center Wallingford","LOCAL",1,7214719,20044006,0,101,1,1
100224,14523,562591246,"University District","LOCAL",1,7214674,20044003,0,101,1,1
100210,14523,562594516,"Downtown Seattle N Beacon Hill","LOCAL",1,7214672,10036009,0,101,1,1
100039,14523,562594586,"Downtown Seattle","LOCAL",1,7214702,10014002,0,101,1,1
100039,14523,562594626,"Downtown Seattle","LOCAL",1,7214722,10014002,0,101,1,1
100039,14523,562594636,"Mount Baker Mount Baker Transit Center","LOCAL",0,7214690,21014013,0,101,1,1
100039,14523,562594666,"Mount Baker Mount Baker Transit Center","LOCAL",0,7214702,21014013,0,101,1,1
100039,14523,562594686,"Downtown Seattle","LOCAL",1,7214690,10014002,0,101,1,1
100039,14523,562594696,"Downtown Seattle","LOCAL",1,7214703,10014002,0,101,1,1
100039,14523,562594736,"Mount Baker Mount Baker Transit Center","LOCAL",0,7214722,21014013,0,101,1,1
100039,14523,562594746,"Downtown Seattle","LOCAL",1,7214702,10014002,0,101,1,1
100039,14523,562594766,"Mount Baker Mount Baker Transit Center","LOCAL",0,7214703,21014013,0,101,1,1
100039,14523,562594806,"Mount Baker Mount Baker Transit Center","LOCAL",0,7214690,21014013,0,101,1,1
